date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:12:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:12:09%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/google-repairs/pixel-2	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/google-repairs/pixel-2	(from https://ifixandrepair.com/repair-services/smartphone-repairs/google-repairs/)
12:12:32	73799/73799	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202023%2009:12:09%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/google-repairs/pixel-2-xl/	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/google-repairs/pixel-2-xl/index.html	(from https://ifixandrepair.com/repair-services/smartphone-repairs/google-repairs/)
12:12:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:12:10%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/google-repairs/pixel-xl	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/google-repairs/pixel-xl	(from https://ifixandrepair.com/repair-services/smartphone-repairs/google-repairs/)
12:12:33	73676/73676	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202023%2009:12:10%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/google-repairs/pixel-2/	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/google-repairs/pixel-2/index.html	(from https://ifixandrepair.com/repair-services/smartphone-repairs/google-repairs/)
12:12:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:12:11%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/google-repairs/pixel	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/google-repairs/pixel	(from https://ifixandrepair.com/repair-services/smartphone-repairs/google-repairs/)
12:12:34	73717/73717	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202023%2009:12:11%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/google-repairs/pixel-xl/	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/google-repairs/pixel-xl/index.html	(from https://ifixandrepair.com/repair-services/smartphone-repairs/google-repairs/)
12:12:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:12:11%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/google-repairs/other-smartphone	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/google-repairs/other-smartphone	(from https://ifixandrepair.com/repair-services/smartphone-repairs/google-repairs/)
12:12:35	73594/73594	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202023%2009:12:11%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/google-repairs/pixel/	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/google-repairs/pixel/index.html	(from https://ifixandrepair.com/repair-services/smartphone-repairs/google-repairs/)
12:12:36	74045/74045	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202023%2009:12:12%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/google-repairs/other-smartphone/	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/google-repairs/other-smartphone/index.html	(from https://ifixandrepair.com/repair-services/smartphone-repairs/google-repairs/)
12:12:36	21875/21875	---MC-	200	added ('OK')	application/json	date:Wed,%2005%20Apr%202023%2009:12:12%20GMT	https://ifixandrepair.com/wp-json/wp/v2/pages/291	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-json/wp/v2/pages/291.json	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:12:14%20GMT	https://ifixandrepair.com/?p=291	C:/My%20Web%20Sites/zip/ifixandrepair.com/index820e.html	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:37	2339/2339	---MC-	200	added ('OK')	application/json	date:Wed,%2005%20Apr%202023%2009:12:13%20GMT	https://ifixandrepair.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fifixandrepair.com%2Frepair-services%2Fsmartphone-repairs%2Flg-repairs%2F	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-json/oembed/1.0/embed50da.json	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:38	2427/2427	---MC-	200	added ('OK')	text/xml	date:Wed,%2005%20Apr%202023%2009:12:15%20GMT	https://ifixandrepair.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fifixandrepair.com%2Frepair-services%2Fsmartphone-repairs%2Flg-repairs%2F&format=xml	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-json/oembed/1.0/embed6dd3	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:12:16%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v60-thinq-5g-ds	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v60-thinq-5g-ds	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:40	74123/74123	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202023%2009:12:17%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v60-thinq-5g-ds/	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v60-thinq-5g-ds/index.html	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:12:17%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v60-thinq-5g	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v60-thinq-5g	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:12:18%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-velvet-5g	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-velvet-5g	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:41	74000/74000	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202023%2009:12:18%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v60-thinq-5g/	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v60-thinq-5g/index.html	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:42	73877/73877	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202023%2009:12:19%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-velvet-5g/	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-velvet-5g/index.html	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:12:19%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g8-thinq	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g8-thinq.35c.delayed	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:12:20%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g8	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g8	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:44	73836/73836	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202023%2009:12:20%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g8-thinq/	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g8-thinq/index.html	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:12:21%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-k40	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-k40	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:45	73590/73590	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202023%2009:12:21%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g8/	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g8/index.html	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:12:22%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-stylo-5	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-stylo-5	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:46	73631/73631	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202023%2009:12:22%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-k40/	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-k40/index.html	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:12:23%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v50-thinq	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v50-thinq	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:46	73795/73795	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202023%2009:12:23%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-stylo-5/	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-stylo-5/index.html	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:12:24%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-q8	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-q8	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:47	73877/73877	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202023%2009:12:24%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v50-thinq/	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v50-thinq/index.html	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:12:25%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-17-alpha	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-17-alpha	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:48	73590/73590	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202023%2009:12:25%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-q8/	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-q8/index.html	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:12:26%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g7-thinq	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g7-thinq	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:49	73836/73836	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202023%2009:12:26%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-17-alpha/	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-17-alpha/index.html	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:50	73836/73836	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202023%2009:12:27%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g7-thinq/	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g7-thinq/index.html	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:12:27%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g7-one	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g7-one	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:12:28%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-k9	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-k9	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:52	73754/73754	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202023%2009:12:28%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g7-one/	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g7-one/index.html	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:12:29%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-k8	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-k8	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:53	73590/73590	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202023%2009:12:29%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-k9/	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-k9/index.html	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:12:30%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-stylo-4	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-stylo-4	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:54	73590/73590	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202023%2009:12:30%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-k8/	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-k8/index.html	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:12:31%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-x-power	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-x-power	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:55	73795/73795	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202023%2009:12:31%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-stylo-4/	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-stylo-4/index.html	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:12:32%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v40-thinq	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v40-thinq	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:55	73795/73795	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202023%2009:12:32%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-x-power/	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-x-power/index.html	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:12:33%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v40	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v40	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:56	73877/73877	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202023%2009:12:33%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v40-thinq/	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v40-thinq/index.html	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:12:34%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v35-thinq	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v35-thinq	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:57	73631/73631	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202023%2009:12:34%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v40/	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v40/index.html	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:12:35%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v30s-thinq	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v30s-thinq	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:58	73877/73877	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202023%2009:12:35%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v35-thinq/	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v35-thinq/index.html	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:12:35%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v30-p%c4%baus	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v30-p%c4%baus	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:12:59	73918/73918	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202023%2009:12:35%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v30s-thinq/	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v30s-thinq/index.html	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:13:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:12:36%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v30	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v30	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:13:00	15398/15398	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2005%20Apr%202023%2009:12:36%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v30-p%c4%baus/	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v30-p%c4%baus/index.html	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:13:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:12:37%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-q7	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-q7	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:13:01	73631/73631	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202023%2009:12:37%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v30/	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v30/index.html	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:13:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:12:38%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g6	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g6	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:13:02	73590/73590	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202023%2009:12:38%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-q7/	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-q7/index.html	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:13:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:12:39%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-stylo-3-p%c4%baus	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-stylo-3-p%c4%baus	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:13:03	73590/73590	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202023%2009:12:39%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g6/	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g6/index.html	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:13:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:12:40%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-stylo-3	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-stylo-3	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:13:04	15402/15402	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2005%20Apr%202023%2009:12:40%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-stylo-3-p%c4%baus/	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-stylo-3-p%c4%baus/index.html	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:13:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:12:41%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-x-venture	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-x-venture	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:13:05	73795/73795	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202023%2009:12:41%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-stylo-3/	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-stylo-3/index.html	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:13:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:12:42%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-q6	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-q6	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:13:05	73877/73877	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202023%2009:12:42%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-x-venture/	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-x-venture/index.html	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
12:13:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:12:43%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g5	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g5	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/)
